Date,Open,High,Low,Close,Adj Close,Volume,daily pct_change,5 days pct_change,10 days pct_change,20 days pct_change,,,,,,,HS Index,daily pct_change,5 days pct_change,10 days pct_change,20 days pct_change
27/7/2021,26011.50977,26323.60938,24748.83984,25086.42969,25086.42969,4657383800,-4.22%,-7.97%,-10.29%,-14.29%,,,,,,,,,,,
28/7/2021,25356.74023,25520.75,24848.42969,25473.88086,25473.88086,3391837700,1.54%,-6.43%,-8.33%,-12.14%,,,,,,,,,,,
29/7/2021,26221.35938,26335.35938,25857.41992,26315.32031,26315.32031,3272154400,3.30%,-5.08%,-6.00%,-8.72%,,,,,,,,,,,
30/7/2021,26042.83984,26151,25636.89063,25961.0293,25961.0293,2425058800,-1.35%,-4.98%,-7.30%,-8.30%,,,,,,,,,,,
2/8/2021,26054.81055,26300.55078,25743.08984,26235.80078,26235.80078,1768640300,1.06%,0.17%,-4.56%,-6.78%,,,,,,,,,,,
3/8/2021,26289.06055,26289.06055,25774.61914,26194.82031,26194.82031,2010033900,-0.16%,4.42%,-3.90%,-6.69%,,,,,,,,,,,
4/8/2021,26161.83008,26650.82031,26009.83008,26426.55078,26426.55078,1776527400,0.88%,3.74%,-2.93%,-5.49%,,,,,,,,,,,
5/8/2021,26390.00977,26569.36914,26126.36914,26204.68945,26204.68945,1695648000,-0.84%,-0.42%,-5.48%,-3.49%,,,,,,,,,,,
6/8/2021,26262.9707,26276.86914,26002.41016,26179.40039,26179.40039,1559626600,-0.10%,0.84%,-4.18%,-4.26%,,,,,,,,,,,
9/8/2021,25969.23047,26527.24023,25920.84961,26283.40039,26283.40039,1585113300,0.40%,0.18%,0.35%,-4.48%,,,,,,,,,,,
10/8/2021,26456.60938,26610.94922,26138.86914,26605.61914,26605.61914,1735296200,1.23%,1.57%,6.06%,-4.86%,,,,,,,,,,,
11/8/2021,26491.74023,26822.4707,26454.44922,26660.16016,26660.16016,2414411900,0.20%,0.88%,4.66%,-4.06%,,,,,,,,,,,
12/8/2021,26623.76953,26713.24023,26385.44922,26517.82031,26517.82031,1655017900,-0.53%,1.19%,0.77%,-5.28%,,,,,,,,,,,
13/8/2021,26296.18945,26521.94922,26200.24023,26391.61914,26391.61914,1336188100,-0.48%,0.81%,1.66%,-5.76%,,,,,,,,,,,
16/8/2021,26365.18945,26449.71094,26046.90039,26181.46094,26181.46094,1648288100,-0.80%,-0.39%,-0.21%,-4.76%,,,,,,,,,,,
17/8/2021,26137.90039,26258.78906,25615.38086,25745.86914,25745.86914,2291305400,-1.66%,-3.23%,-1.71%,-5.55%,,,,,,,,,,,
18/8/2021,25800.0293,26025.14063,25708.94922,25867.00977,25867.00977,1756860900,0.47%,-2.98%,-2.12%,-4.99%,,,,,,,,,,,
19/8/2021,25787.83984,25832.91992,25183.66992,25316.33008,25316.33008,2312886900,-2.13%,-4.53%,-3.39%,-8.68%,,,,,,,,,,,
20/8/2021,25241.32031,25244.75,24581.59961,24849.7207,24849.7207,2855825700,-1.84%,-5.84%,-5.08%,-9.05%,,,,,,,,,,,
23/8/2021,25169.44922,25458.33008,25036.99023,25109.58984,25109.58984,2184980400,1.05%,-4.09%,-4.47%,-4.13%,,,,,,,,,,,
24/8/2021,25428.67969,25727.91992,25361.75,25727.91992,25727.91992,2052904800,2.46%,-0.07%,-3.30%,2.56%,,,,,,,,,,,
25/8/2021,25930.05078,25982.64063,25548.4707,25693.94922,25693.94922,1716375300,-0.13%,-0.67%,-3.62%,0.86%,,,,,,,,,,,
26/8/2021,25673.7793,25706.61914,25255.83008,25415.68945,25415.68945,1834106600,-1.08%,0.39%,-4.16%,-3.42%,,,,,,,,,,,
27/8/2021,25337.55078,25641.33008,25304.61914,25407.89063,25407.89063,1528046000,-0.03%,2.25%,-3.73%,-2.13%,,,,,,,,,,,
30/8/2021,25406.49023,25583.58984,25219.80078,25539.53906,25539.53906,1995641000,0.52%,1.71%,-2.45%,-2.65%,,,,,,,,,,,
31/8/2021,25524.23047,25878.99023,25110.7207,25878.99023,25878.99023,2918149900,1.33%,0.59%,0.52%,-1.21%,,,,,,,,,,,
1/9/2021,25871.82031,26101.94922,25694.10938,26028.28906,26028.28906,2181283600,0.58%,1.30%,0.62%,-1.51%,,,,,,,,,,,
2/9/2021,26203.51953,26359.31055,25967.98047,26090.42969,26090.42969,2024344100,0.24%,2.65%,3.06%,-0.44%,,,,,,,,,,,
3/9/2021,26022.66992,26052.81055,25811.76953,25901.99023,25901.99023,2549365400,-0.72%,1.94%,4.23%,-1.06%,,,,,,,,,,,
6/9/2021,25827.16992,26176.42969,25827.16992,26163.63086,26163.63086,1912471300,1.01%,2.44%,4.20%,-0.46%,,,,,,,,,,,
7/9/2021,26207.2207,26458.88086,26135.40039,26353.63086,26353.63086,1842232900,0.73%,1.83%,2.43%,-0.95%,,,,,,,,,,,
8/9/2021,26396.10938,26560.03906,26164.78906,26320.92969,26320.92969,1861322900,-0.12%,1.12%,2.44%,-1.27%,,,,,,,,,,,
9/9/2021,26076.92969,26125.08984,25624.51953,25716,25716,2090788600,-2.30%,-1.44%,1.18%,-3.02%,,,,,,,,,,,
10/9/2021,25870.71094,26205.91016,25870.71094,26205.91016,26205.91016,2001317000,1.91%,1.17%,3.14%,-0.70%,,,,,,,,,,,
13/9/2021,25885.30078,25886.90039,25570.83984,25813.81055,25813.81055,2315555200,-1.50%,-1.34%,1.07%,-1.40%,,,,,,,,,,,
14/9/2021,25827.69922,25900.67969,25377.83008,25502.23047,25502.23047,2398954000,-1.21%,-3.23%,-1.46%,-0.95%,,,,,,,,,,,
15/9/2021,25310.0293,25411.91016,24990.93945,25033.21094,25033.21094,2420861000,-1.84%,-4.89%,-3.82%,-3.22%,,,,,,,,,,,
16/9/2021,25042.0293,25045.55078,24505.21094,24667.84961,24667.84961,2499818200,-1.46%,-4.08%,-5.45%,-2.56%,,,,,,,,,,,
17/9/2021,24589.16992,24920.75977,24424.74023,24920.75977,24920.75977,3102312100,1.03%,-4.90%,-3.79%,0.29%,,,,,,,,,,,
20/9/2021,24640.42969,24640.42969,23871.83984,24099.14063,24099.14063,2651590600,-3.30%,-6.64%,-7.89%,-4.02%,,,,,,,,,,,
21/9/2021,23867.16016,24284.86914,23771.46094,24221.53906,24221.53906,2079740100,0.51%,-5.02%,-8.09%,-5.86%,,,,,,,,,,,
23/9/2021,24614.14063,24827.46094,24313.67969,24510.98047,24510.98047,2711912400,1.19%,-2.09%,-6.88%,-4.60%,,,,,,,,,,,
24/9/2021,24487.24023,24636.64063,24095.78906,24192.16016,24192.16016,2014445100,-1.30%,-1.93%,-5.93%,-4.81%,,,,,,,,,,,
27/9/2021,24131.41992,24509,24131.41992,24208.7793,24208.7793,2323611100,0.07%,-2.86%,-7.62%,-4.72%,,,,,,,,,,,
28/9/2021,24323,24679.46094,24232.98047,24500.39063,24500.39063,2457931200,1.20%,1.66%,-5.09%,-4.07%,,,,,,,,,,,
29/9/2021,24276.71094,24694.46094,24045.99023,24663.5,24663.5,2150210800,0.67%,1.82%,-3.29%,-4.70%,,,,,,,,,,,
30/9/2021,24494.25977,24660.67969,24346.75,24575.64063,24575.64063,1580410200,-0.36%,0.26%,-1.83%,-5.58%,,,,,,,,,,,
4/10/2021,24478.67969,24478.67969,23908.05078,24036.36914,24036.36914,1596284900,-2.19%,-0.64%,-2.56%,-7.87%,,,,,,,,,,,
5/10/2021,23771.65039,24180.08008,23681.43945,24104.15039,24104.15039,1716980100,0.28%,-0.43%,-3.28%,-6.94%,,,,,,,,,,,
6/10/2021,24259.19922,24259.19922,23812.34961,23966.49023,23966.49023,1878722300,-0.57%,-2.18%,-0.55%,-8.40%,,,,,,,,,,,
7/10/2021,24339.32031,24741.2793,24310.10938,24701.73047,24701.73047,1764575500,3.07%,0.16%,1.98%,-6.27%,,,,,,,,,,,
8/10/2021,25064.80078,25064.80078,24595.58008,24837.84961,24837.84961,2359007900,0.55%,1.07%,1.33%,-5.63%,,,,,,,,,,,
11/10/2021,25161.80078,25437.16016,25161.80078,25325.08984,25325.08984,2114303500,1.96%,5.36%,4.68%,-1.52%,,,,,,,,,,,
12/10/2021,24995.94922,25188.7793,24865.80078,24962.58984,24962.58984,1835259400,-1.43%,3.56%,3.11%,-4.74%,,,,,,,,,,,
15/10/2021,25187.05078,25330.96094,24929.56055,25330.96094,25330.96094,2345247700,1.48%,5.69%,3.39%,-1.87%,,,,,,,,,,,
18/10/2021,25425.32031,25425.32031,25123.25,25409.75,25409.75,1648005300,0.31%,2.87%,3.03%,-0.36%,,,,,,,,,,,
19/10/2021,25471.25,25808.61914,25458.0293,25787.21094,25787.21094,1671194600,1.49%,3.82%,4.93%,3.01%,,,,,,,,,,,
20/10/2021,26074.19922,26214.63086,25915.61914,26136.01953,26136.01953,1823605200,1.35%,3.20%,8.74%,5.95%,,,,,,,,,,,
21/10/2021,26141.84961,26229.80078,25840.58984,26017.5293,26017.5293,2085122100,-0.45%,4.23%,7.94%,4.40%,,,,,,,,,,,
22/10/2021,26114.83984,26195.28906,25976.0293,26126.92969,26126.92969,1699583700,0.42%,3.14%,9.01%,8.41%,,,,,,,,,,,
25/10/2021,26020.7793,26212.90039,25929.66992,26132.0293,26132.0293,1455214700,0.02%,2.84%,5.79%,7.89%,,,,,,,,,,,
26/10/2021,26234.93945,26234.93945,25905.08008,26038.26953,26038.26953,1533464400,-0.36%,0.97%,4.83%,6.23%,,,,,,,,,,,
27/10/2021,25795.16992,25795.16992,25555.16992,25628.74023,25628.74023,1620780100,-1.57%,-1.94%,1.20%,5.94%,,,,,,,,,,,
28/10/2021,25648.41992,25736.38086,25473.16016,25555.73047,25555.73047,2021051100,-0.28%,-1.77%,2.38%,5.56%,,,,,,,,,,,
29/10/2021,25466.85938,25516.2207,25314.24023,25377.24023,25377.24023,2051346200,-0.70%,-2.87%,0.18%,3.58%,,,,,,,,,,,
1/11/2021,25268.34961,25270.41016,24972.5,25154.32031,25154.32031,1586722800,-0.88%,-3.74%,-1.01%,1.99%,,,,,,,,,,,
2/11/2021,25609.00977,25639.66016,25030.68945,25099.66992,25099.66992,1964593300,-0.22%,-3.60%,-2.67%,2.13%,,,,,,,,,,,
3/11/2021,25060.92969,25187.08984,24808.58984,25024.75,25024.75,1690457100,-0.30%,-2.36%,-4.25%,4.11%,,,,,,,,,,,
4/11/2021,25141.09961,25244.98047,25010.35938,25225.18945,25225.18945,1639485100,0.80%,-1.29%,-3.05%,4.65%,,,,,,,,,,,
5/11/2021,24950.67969,25049.36914,24724.39063,24870.50977,24870.50977,2020689200,-1.41%,-2.00%,-4.81%,3.77%,,,,,,,,,,,
8/11/2021,24743.53906,24837.76953,24633.57031,24763.76953,24763.76953,1762623700,-0.43%,-1.55%,-5.24%,0.25%,,,,,,,,,,,
9/11/2021,24952.82031,24956.36914,24678.66016,24813.13086,24813.13086,1154696200,0.20%,-1.14%,-4.71%,-0.10%,,,,,,,,,,,
10/11/2021,24787.43945,25013.10938,24481.25977,24996.14063,24996.14063,1688052600,0.74%,-0.11%,-2.47%,-1.30%,,,,,,,,,,,
11/11/2021,24856.10938,25324.66016,24836.21094,25247.99023,25247.99023,2001862500,1.01%,0.09%,-1.20%,1.14%,,,,,,,,,,,
12/11/2021,25522.83008,25527.13086,25210.56055,25327.9707,25327.9707,1632112200,0.32%,1.84%,-0.19%,-0.01%,,,,,,,,,,,
15/11/2021,25437.99023,25483.25977,25230.33008,25390.91016,25390.91016,1155801200,0.25%,2.53%,0.94%,-0.07%,,,,,,,,,,,
16/11/2021,25446.65039,25746.71094,25410.86914,25713.7793,25713.7793,1528784400,1.27%,3.63%,2.45%,-0.28%,,,,,,,,,,,
17/11/2021,25667.81055,25667.81055,25520.66992,25650.08008,25650.08008,1193809400,-0.25%,2.62%,2.50%,-1.86%,,,,,,,,,,,
18/11/2021,25369.88086,25414.21094,25222.59961,25319.7207,25319.7207,1342851200,-1.29%,0.28%,0.37%,-2.68%,,,,,,,,,,,
19/11/2021,24934.40039,25077.15039,24825.42969,25049.9707,25049.9707,1640364600,-1.07%,-1.10%,0.72%,-4.12%,,,,,,,,,,,
22/11/2021,25057.06055,25099.94922,24869.93945,24951.33984,24951.33984,1510358900,-0.39%,-1.73%,0.76%,-4.52%,,,,,,,,,,,
23/11/2021,24688.99023,24794.7207,24618.74023,24651.58008,24651.58008,1486270300,-1.20%,-4.13%,-0.65%,-5.33%,,,,,,,,,,,
24/11/2021,24672.09961,24851.5293,24557.63086,24685.5,24685.5,1791031000,0.14%,-3.76%,-1.24%,-3.68%,,,,,,,,,,,
25/11/2021,24699.68945,24762.60938,24532.82031,24740.16016,24740.16016,1188635100,0.22%,-2.29%,-2.01%,-3.19%,,,,,,,,,,,
26/11/2021,24502.67969,24502.67969,24062.25977,24080.51953,24080.51953,1804123100,-2.67%,-3.87%,-4.93%,-5.11%,,,,,,,,,,,
29/11/2021,23910.49023,24134.32031,23774.31055,23852.24023,23852.24023,1741008500,-0.95%,-4.40%,-6.06%,-5.18%,,,,,,,,,,,
30/11/2021,23782.85938,23888.36914,23175.36914,23475.25977,23475.25977,3344858000,-1.58%,-4.77%,-8.71%,-6.47%,,,,,,,,,,,
1/12/2021,23595.57031,23864.30078,23537.65039,23658.91992,23658.91992,2118634900,0.78%,-4.16%,-7.76%,-5.46%,,,,,,,,,,,
2/12/2021,23524.05078,23807,23517.51953,23788.92969,23788.92969,2328241400,0.55%,-3.84%,-6.05%,-5.69%,,,,,,,,,,,
3/12/2021,23675.25977,23802.76953,23451.92969,23766.68945,23766.68945,2717889700,-0.09%,-1.30%,-5.12%,-4.44%,,,,,,,,,,,
6/12/2021,23420.43945,23628.30078,23314.9707,23349.38086,23349.38086,2357402800,-1.76%,-2.11%,-6.42%,-5.71%,,,,,,,,,,,
7/12/2021,23704.50977,23989.7793,23512.5,23983.66016,23983.66016,2120328800,2.72%,2.17%,-2.71%,-3.34%,,,,,,,,,,,
8/12/2021,24090.01953,24097.98047,23907.30078,23996.86914,23996.86914,1778623400,0.06%,1.43%,-2.79%,-4.00%,,,,,,,,,,,
9/12/2021,24168.41016,24324.83984,24153.7207,24254.85938,24254.85938,1743251800,1.08%,1.96%,-1.96%,-3.93%,,,,,,,,,,,
10/12/2021,24070.56055,24214.67969,23916.63086,23995.7207,23995.7207,1413938100,-1.07%,0.96%,-0.35%,-5.26%,,,,,,,,,,,
13/12/2021,24242.25977,24385.43945,23936.92969,23954.58008,23954.58008,1538105600,-0.17%,2.59%,0.43%,-5.66%,,,,,,,,,,,
14/12/2021,23693.73047,23817.58008,23560.13086,23635.94922,23635.94922,1553577700,-1.33%,-1.45%,0.68%,-8.08%,,,,,,,,,,,
15/12/2021,23658.03906,23745.75,23325.91992,23420.75977,23420.75977,1597121900,-0.91%,-2.40%,-1.01%,-8.69%,,,,,,,,,,,
16/12/2021,23287.92969,23526.05078,23155.61914,23475.5,23475.5,1498950200,0.23%,-3.21%,-1.32%,-7.28%,,,,,,,,,,,
17/12/2021,23463.7793,23463.7793,23158.69922,23192.63086,23192.63086,2188694200,-1.20%,-3.35%,-2.42%,-7.41%,,,,,,,,,,,
20/12/2021,23079.83008,23145.30078,22665.25,22744.85938,22744.85938,1681615600,-1.93%,-5.05%,-2.59%,-8.84%,,,,,,,,,,,
21/12/2021,22795.57031,23100.17969,22730.08008,22971.33008,22971.33008,1651194400,1.00%,-2.81%,-4.22%,-6.82%,,,,,,,,,,,
22/12/2021,23221.13086,23258.71094,22979.75977,23102.33008,23102.33008,1230794100,0.57%,-1.36%,-3.73%,-6.41%,,,,,,,,,,,
23/12/2021,23141.78906,23264.75,23027.15039,23193.64063,23193.64063,1387904000,0.40%,-1.20%,-4.38%,-6.25%,,,,,,,,,,,
24/12/2021,23375.99023,23383.18945,23186.57031,23223.75977,23223.75977,622879700,0.13%,0.13%,-3.22%,-3.56%,,,,,,,,,,,
28/12/2021,23282.34961,23319.43945,23099.48047,23280.56055,23280.56055,1433026700,0.24%,2.36%,-2.81%,-2.40%,,,,,,,,,,,
29/12/2021,23253.98047,23253.98047,23008.2793,23086.53906,23086.53906,828414400,-0.83%,0.50%,-2.32%,-1.66%,,,,,,,,,,,
30/12/2021,23130.44922,23248.25977,22990.24023,23112.00977,23112.00977,1008366000,0.11%,0.04%,-1.32%,-2.31%,,,,,,,,,,,
31/12/2021,23553.78906,23590.11914,23394.76953,23397.66992,23397.66992,675936400,1.24%,0.88%,-0.33%,-1.64%,,,,,,,,,,,
3/1/2022,23510.53906,23605.0293,23193.18945,23274.75,23274.75,734331100,-0.53%,0.22%,0.35%,-2.07%,,,,,,,,,,,
4/1/2022,23400.61914,23439.30078,23146.89063,23289.83984,23289.83984,1760141200,0.06%,0.04%,2.40%,-0.26%,,,,,,,,,,,
5/1/2022,23323.76953,23323.76953,22851.5,22907.25,22907.25,2768859000,-1.64%,-0.78%,-0.28%,-4.49%,,,,,,,,,,,
6/1/2022,22843.19922,23082.94922,22709.59961,23072.85938,23072.85938,1765786100,0.72%,-0.17%,-0.13%,-3.85%,,,,,,,,,,,
7/1/2022,23318.91992,23497.5,23162.84961,23493.38086,23493.38086,2602290600,1.82%,0.41%,1.29%,-3.14%,,,,,,,,,,,
10/1/2022,23523.90039,23790.51953,23399.08984,23746.53906,23746.53906,2544917200,1.08%,2.03%,2.25%,-1.04%,,,,,,,,,,,
11/1/2022,23678.68945,23863.83008,23595.00977,23739.06055,23739.06055,2331482400,-0.03%,1.93%,1.97%,-0.90%,,,,,,,,,,,
12/1/2022,24069.51953,24402.16992,24069.51953,24402.16992,24402.16992,2489491200,2.79%,6.53%,5.70%,3.24%,,,,,,,,,,,
13/1/2022,24561.48047,24561.48047,24289.18945,24429.76953,24429.76953,2160545100,0.11%,5.88%,5.70%,4.31%,,,,,,,,,,,
14/1/2022,24185.85938,24383.32031,24140.81055,24383.32031,24383.32031,1840017300,-0.19%,3.79%,4.21%,3.87%,,,,,,,,,,,
17/1/2022,24390.28906,24408.88086,24111.74023,24218.0293,24218.0293,1633511900,-0.68%,1.99%,4.05%,4.42%,,,,,,,,,,,
18/1/2022,24274.75,24385.05078,24009.71094,24112.7793,24112.7793,1638866400,-0.43%,1.57%,3.53%,6.01%,,,,,,,,,,,
19/1/2022,24229.7793,24286.14063,23951.59961,24127.84961,24127.84961,1729894900,0.06%,-1.12%,5.33%,5.03%,,,,,,,,,,,
20/1/2022,24263.15039,24952.34961,24233.17969,24952.34961,24952.34961,2531394600,3.42%,2.14%,8.15%,8.01%,,,,,,,,,,,
21/1/2022,24897.58984,24982.0293,24723.91992,24965.55078,24965.55078,2370146600,0.05%,2.39%,6.27%,7.64%,,,,,,,,,,,
24/1/2022,24693.42969,24795.53906,24570.86914,24656.46094,24656.46094,1871541000,-1.24%,1.81%,3.83%,6.17%,,,,,,,,,,,
25/1/2022,24251.2207,24366.89063,24001.96094,24243.60938,24243.60938,2183354400,-1.67%,0.54%,2.13%,4.14%,,,,,,,,,,,
26/1/2022,24342.90039,24487.30078,24123.69922,24289.90039,24289.90039,1959621300,0.19%,0.67%,-0.46%,5.21%,,,,,,,,,,,
27/1/2022,23952.00977,23952.00977,23565,23807,23807,1846826800,-1.99%,-4.59%,-2.55%,3.01%,,,,,,,,,,,
28/1/2022,23818.93945,23848.01953,23507.0293,23550.08008,23550.08008,1777188300,-1.08%,-5.67%,-3.42%,0.65%,,,,,,,,,,,
31/1/2022,23624.14063,23975.69922,23469.75977,23802.25977,23802.25977,995464900,1.07%,-3.46%,-1.72%,2.27%,,,,,,,,,,,
4/2/2022,24392.85938,24609.33008,24140.89063,24573.28906,24573.28906,1832921400,3.24%,1.36%,1.91%,5.51%,,,,,,,,,,,
7/2/2022,24609.42969,24616.5,24365.89063,24579.55078,24579.55078,0,0.03%,1.19%,1.87%,7.30%,,,,,,,,,,,
8/2/2022,24548.05078,24548.05078,24149.75,24329.49023,24329.49023,2294892100,-1.02%,2.19%,-2.50%,5.45%,,,,,,,,,,,
9/2/2022,24727.33984,24896.42969,24690.44922,24829.99023,24829.99023,2511123700,2.06%,5.43%,-0.54%,5.69%,,,,,,,,,,,
10/2/2022,25050.58984,25050.58984,24649.74023,24924.34961,24924.34961,2097934100,0.38%,4.71%,1.09%,4.96%,,,,,,,,,,,
11/2/2022,24837.19922,24957.81055,24732.65039,24906.66016,24906.66016,2514710500,-0.07%,1.36%,2.73%,4.92%,,,,,,,,,,,
14/2/2022,24725.09961,24733.10938,24482.85938,24556.57031,24556.57031,1978812000,-1.41%,-0.09%,1.10%,0.63%,,,,,,,,,,,
15/2/2022,24458.5,24570.08984,24219.90039,24355.71094,24355.71094,2625908900,-0.82%,0.11%,2.30%,-0.30%,,,,,,,,,,,
16/2/2022,24618.30078,24728.92969,24548.05078,24718.90039,24718.90039,1815173000,1.49%,-0.45%,4.96%,1.38%,,,,,,,,,,,
17/2/2022,24722.88086,24861.82031,24523.94922,24792.76953,24792.76953,1566206700,0.30%,-0.53%,4.16%,2.37%,,,,,,,,,,,
18/2/2022,24633.66016,24763.36914,24284.5293,24327.71094,24327.71094,1677848400,-1.88%,-2.32%,-1.00%,0.89%,,,,,,,,,,,
21/2/2022,24109.58984,24231.08008,23998.76953,24170.07031,24170.07031,1618294600,-0.65%,-1.57%,-1.67%,0.17%,,,,,,,,,,,
22/2/2022,23692.53906,23813.64063,23336.7793,23520,23520,2057604700,-2.69%,-3.43%,-3.33%,-5.74%,,,,,,,,,,,
23/2/2022,23617.9707,23745.07031,23500.91992,23660.2793,23660.2793,1416047900,0.60%,-4.28%,-4.71%,-5.23%,,,,,,,,,,,
24/2/2022,23268.0293,23376.36914,22786.39063,22901.56055,22901.56055,2997726900,-3.21%,-7.63%,-8.12%,-7.12%,,,,,,,,,,,
25/2/2022,22908.09961,23046.85938,22718.15039,22767.17969,22767.17969,2524255600,-0.59%,-6.41%,-8.59%,-6.09%,,,,,,,,,,,
28/2/2022,22818.16992,22818.16992,22406.11914,22713.01953,22713.01953,2833849000,-0.24%,-6.03%,-7.51%,-6.49%,,,,,,,,,,,
1/3/2022,22739.83984,22937.56055,22591.73047,22761.71094,22761.71094,1796043100,0.21%,-3.22%,-6.54%,-4.39%,,,,,,,,,,,
2/3/2022,22568.35938,22712.43945,22299.14063,22343.91992,22343.91992,2227896000,-1.84%,-5.56%,-9.61%,-5.12%,,,,,,,,,,,
3/3/2022,22434.25977,22543.41992,22378.10938,22467.33984,22467.33984,1937725100,0.55%,-1.90%,-9.38%,-5.61%,,,,,,,,,,,
4/3/2022,21879.13086,22017.93945,21838.99023,21905.28906,21905.28906,2438205000,-2.50%,-3.79%,-9.96%,-10.86%,,,,,,,,,,,
7/3/2022,21308.90039,21327.18945,20826.35938,21057.63086,21057.63086,3322870000,-3.87%,-7.29%,-12.88%,-14.33%,,,,,,,,,,,
8/3/2022,21082.39063,21303.51953,20638.94922,20765.86914,20765.86914,3231989700,-1.39%,-8.77%,-11.71%,-14.65%,,,,,,,,,,,
9/3/2022,20820.01953,20957.7207,20102.57031,20627.71094,20627.71094,3674580900,-0.67%,-7.68%,-12.82%,-16.92%,,,,,,,,,,,
10/3/2022,21106.57031,21114.43945,20709.61914,20890.25977,20890.25977,2694330600,1.27%,-7.02%,-8.78%,-16.19%,,,,,,,,,,,
11/3/2022,20460.0293,20778.85938,20079.15039,20553.78906,20553.78906,3019997500,-1.61%,-6.17%,-9.72%,-17.48%,,,,,,,,,,,
14/3/2022,20203.83984,20203.83984,19416.7793,19531.66016,19531.66016,4096127300,-4.97%,-7.25%,-14.01%,-20.46%,,,,,,,,,,,
15/3/2022,18931.17969,19392.68945,18235.48047,18415.08008,18415.08008,6012760100,-5.72%,-11.32%,-19.10%,-24.39%,,,,,,,,,,,
16/3/2022,18956.01953,20120.84961,18584.03906,20087.5,20087.5,5501050500,9.08%,-2.62%,-10.10%,-18.74%,,,,,,,,,,,
17/3/2022,21430.71094,21501.23047,20786.68945,21501.23047,21501.23047,4826218000,7.04%,2.92%,-4.30%,-13.28%,,,,,,,,,,,
18/3/2022,21232.88086,21646.15039,20922.36914,21412.40039,21412.40039,4590509200,-0.41%,4.18%,-2.25%,-11.98%,,,,,,,,,,,
21/3/2022,21823.07031,21823.07031,21096.31055,21221.33984,21221.33984,2340034100,-0.89%,8.65%,0.78%,-12.20%,,,,,,,,,,,
22/3/2022,21319.18945,21906.32031,21266.90039,21889.2793,21889.2793,2590383300,3.15%,18.87%,5.41%,-6.93%,,,,,,,,,,,
23/3/2022,22088.78906,22423.50977,21983.09961,22154.08008,22154.08008,2835723800,1.21%,10.29%,7.40%,-6.37%,,,,,,,,,,,
24/3/2022,22002.86914,22231.66992,21900.13086,21945.94922,21945.94922,2404819800,-0.94%,2.07%,5.05%,-4.17%,,,,,,,,,,,
25/3/2022,21735.60938,21944.08008,21289.25977,21404.88086,21404.88086,2358152600,-2.47%,-0.04%,4.14%,-5.98%,,,,,,,,,,,
28/3/2022,21422.19922,21790.9707,21202.68945,21684.9707,21684.9707,2200278800,1.31%,2.18%,11.02%,-4.53%,,,,,,,,,,,
29/3/2022,21771.28906,21937.26953,21722.16992,21927.63086,21927.63086,2259328100,1.12%,0.18%,19.07%,-3.66%,,,,,,,,,,,
30/3/2022,22101.63086,22391.34961,22033.7793,22232.0293,22232.0293,2729645500,1.39%,0.35%,10.68%,-0.50%,,,,,,,,,,,
31/3/2022,22262.16016,22262.16016,21922.58008,21996.84961,21996.84961,2226286300,-1.06%,0.23%,2.31%,-2.09%,,,,,,,,,,,
1/4/2022,21693.09961,22039.55078,21558.05078,22039.55078,22039.55078,1937497800,0.19%,2.97%,2.93%,0.61%,,,,,,,,,,,
4/4/2022,22227.10938,22523.64063,22124.0293,22502.31055,22502.31055,1868076200,2.10%,3.77%,6.04%,6.86%,,,,,,,,,,,
6/4/2022,22220.21094,22244.99023,22015.11914,22080.51953,22080.51953,2749772600,-1.87%,0.70%,0.87%,6.33%,,,,,,,,,,,
7/4/2022,21910.40039,22236.92969,21779.18945,21808.98047,21808.98047,2078973200,-1.23%,-1.90%,-1.56%,5.73%,,,,,,,,,,,
8/4/2022,21667.5293,21872.00977,21568.2207,21872.00977,21872.00977,1739886100,0.29%,-0.57%,-0.34%,4.70%,,,,,,,,,,,
11/4/2022,21688.0293,21688.0293,21132.53906,21208.30078,21208.30078,2104906000,-3.03%,-3.77%,-0.92%,3.18%,,,,,,,,,,,
12/4/2022,21279.17969,21519.13086,20988.19922,21319.13086,21319.13086,2045265200,0.52%,-5.26%,-1.69%,9.15%,,,,,,,,,,,
13/4/2022,21192.61914,21531.48047,21141.06055,21374.36914,21374.36914,1696862200,0.26%,-3.20%,-2.52%,16.07%,,,,,,,,,,,
14/4/2022,21463.34961,21587.4707,21358.73047,21518.08008,21518.08008,1719437600,0.67%,-1.33%,-3.21%,7.12%,,,,,,,,,,,
19/4/2022,21106,21191.80078,20896.42969,21027.75977,21027.75977,2240088300,-2.28%,-3.86%,-4.41%,-2.20%,,,,,,,,,,,
20/4/2022,20972.83984,21214.98047,20889.01953,20944.66992,20944.66992,1876429100,-0.40%,-1.24%,-4.97%,-2.18%,,,,,,,,,,,
21/4/2022,20780.85938,20920.59961,20483.85938,20682.2207,20682.2207,2226185800,-1.25%,-2.99%,-8.09%,-2.54%,,,,,,,,,,,
22/4/2022,20261.60938,20709.49023,20184.96094,20638.51953,20638.51953,2351346100,-0.21%,-3.44%,-6.53%,-5.71%,,,,,,,,,,,
25/4/2022,20284.59961,20284.59961,19784.2793,19869.33984,19869.33984,2912292500,-3.73%,-7.66%,-8.89%,-10.31%,,,,,,,,,,,
26/4/2022,19989.03906,20258.64063,19858.35938,19934.71094,19934.71094,2565706600,0.33%,-5.20%,-8.86%,-9.16%,,,,,,,,,,,
